ref_area.label,indicator.label,source.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_indicator.label,note_source.label
Hungary,Employment by sex and occupation - ISCO level 2 (thousands),HUN - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2015,54.8937,,,Repository: Eurostat special tabulation
Hungary,Employment by sex and occupation - ISCO level 2 (thousands),HUN - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2015,47.85,,,Repository: Eurostat special tabulation
Hungary,Employment by sex and occupation - ISCO level 2 (thousands),HUN - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2015,7.0437,,,Repository: Eurostat special tabulation
Hungary,Employment by sex and occupation - ISCO level 2 (thousands),HUN - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2016,58.2137,,,Repository: Eurostat special tabulation
Hungary,Employment by sex and occupation - ISCO level 2 (thousands),HUN - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2016,48.0396,,,Repository: Eurostat special tabulation
Hungary,Employment by sex and occupation - ISCO level 2 (thousands),HUN - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2016,10.1741,,,Repository: Eurostat special tabulation
Hungary,Employment by sex and occupation - ISCO level 2 (thousands),HUN - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2017,56.7218,,,Repository: Eurostat special tabulation
Hungary,Employment by sex and occupation - ISCO level 2 (thousands),HUN - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2017,50.5843,,,Repository: Eurostat special tabulation
Hungary,Employment by sex and occupation - ISCO level 2 (thousands),HUN - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2017,6.1375,,,Repository: Eurostat special tabulation
Hungary,Employment by sex and occupation - ISCO level 2 (thousands),HUN - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2018,64.1879,,,Repository: Eurostat special tabulation
Hungary,Employment by sex and occupation - ISCO level 2 (thousands),HUN - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2018,56.5435,,,Repository: Eurostat special tabulation
Hungary,Employment by sex and occupation - ISCO level 2 (thousands),HUN - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2018,7.6444,,,Repository: Eurostat special tabulation
Hungary,Employment by sex and occupation - ISCO level 2 (thousands),HUN - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2019,63.4092,,,Repository: Eurostat special tabulation
Hungary,Employment by sex and occupation - ISCO level 2 (thousands),HUN - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2019,55.6276,,,Repository: Eurostat special tabulation
Hungary,Employment by sex and occupation - ISCO level 2 (thousands),HUN - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2019,7.7816,,,Repository: Eurostat special tabulation
Ireland,Employment by sex and occupation - ISCO level 2 (thousands),IRL - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2011,48.4801,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Ireland,Employment by sex and occupation - ISCO level 2 (thousands),IRL - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2011,35.145,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Ireland,Employment by sex and occupation - ISCO level 2 (thousands),IRL - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2011,13.3351,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Ireland,Employment by sex and occupation - ISCO level 2 (thousands),IRL - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2012,50.7663,,,Repository: Eurostat special tabulation
Ireland,Employment by sex and occupation - ISCO level 2 (thousands),IRL - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2012,38.202,,,Repository: Eurostat special tabulation
Ireland,Employment by sex and occupation - ISCO level 2 (thousands),IRL - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2012,12.5643,,,Repository: Eurostat special tabulation
Ireland,Employment by sex and occupation - ISCO level 2 (thousands),IRL - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2013,53.7704,,,Repository: Eurostat special tabulation
Ireland,Employment by sex and occupation - ISCO level 2 (thousands),IRL - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2013,40.7245,,,Repository: Eurostat special tabulation
Ireland,Employment by sex and occupation - ISCO level 2 (thousands),IRL - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2013,13.0459,,,Repository: Eurostat special tabulation
Ireland,Employment by sex and occupation - ISCO level 2 (thousands),IRL - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2014,51.6849,,,Repository: Eurostat special tabulation
Ireland,Employment by sex and occupation - ISCO level 2 (thousands),IRL - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2014,40.236,,,Repository: Eurostat special tabulation
Ireland,Employment by sex and occupation - ISCO level 2 (thousands),IRL - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2014,11.449,,,Repository: Eurostat special tabulation
Ireland,Employment by sex and occupation - ISCO level 2 (thousands),IRL - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2015,50.528,,,Repository: Eurostat special tabulation
Ireland,Employment by sex and occupation - ISCO level 2 (thousands),IRL - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2015,39.6498,,,Repository: Eurostat special tabulation
Ireland,Employment by sex and occupation - ISCO level 2 (thousands),IRL - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2015,10.8781,,,Repository: Eurostat special tabulation
Ireland,Employment by sex and occupation - ISCO level 2 (thousands),IRL - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2016,59.2525,,,Repository: Eurostat special tabulation
Ireland,Employment by sex and occupation - ISCO level 2 (thousands),IRL - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2016,46.4357,,,Repository: Eurostat special tabulation
Ireland,Employment by sex and occupation - ISCO level 2 (thousands),IRL - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2016,12.8168,,,Repository: Eurostat special tabulation
Ireland,Employment by sex and occupation - ISCO level 2 (thousands),IRL - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2017,61.4294,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Ireland,Employment by sex and occupation - ISCO level 2 (thousands),IRL - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2017,47.9265,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Ireland,Employment by sex and occupation - ISCO level 2 (thousands),IRL - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2017,13.5029,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Ireland,Employment by sex and occupation - ISCO level 2 (thousands),IRL - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2018,57.1781,,,Repository: Eurostat special tabulation
Ireland,Employment by sex and occupation - ISCO level 2 (thousands),IRL - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2018,45.5013,,,Repository: Eurostat special tabulation
Ireland,Employment by sex and occupation - ISCO level 2 (thousands),IRL - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2018,11.6768,,,Repository: Eurostat special tabulation
Ireland,Employment by sex and occupation - ISCO level 2 (thousands),IRL - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2019,62.23,,,Repository: Eurostat special tabulation
Ireland,Employment by sex and occupation - ISCO level 2 (thousands),IRL - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2019,48.9317,,,Repository: Eurostat special tabulation
Ireland,Employment by sex and occupation - ISCO level 2 (thousands),IRL - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2019,13.2983,,,Repository: Eurostat special tabulation
Iraq,Employment by sex and occupation - ISCO level 2 (thousands),IRQ - HIES - Household Socio-Economic Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2012,15.8113,,,Repository: ILO-STATISTICS - Micro data processing
Iraq,Employment by sex and occupation - ISCO level 2 (thousands),IRQ - HIES - Household Socio-Economic Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2012,11.4578,,,Repository: ILO-STATISTICS - Micro data processing
Iraq,Employment by sex and occupation - ISCO level 2 (thousands),IRQ - HIES - Household Socio-Economic Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2012,4.3535,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Iceland,Employment by sex and occupation - ISCO level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2011,2.1943,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Iceland,Employment by sex and occupation - ISCO level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2011,1.8798,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Iceland,Employment by sex and occupation - ISCO level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2012,1.8209,,,Repository: Eurostat special tabulation
Iceland,Employment by sex and occupation - ISCO level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2012,1.4872,,,Repository: Eurostat special tabulation
Iceland,Employment by sex and occupation - ISCO level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2012,0.3337,Unreliable,,Repository: Eurostat special tabulation
Iceland,Employment by sex and occupation - ISCO level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2013,1.8288,,,Repository: Eurostat special tabulation
Iceland,Employment by sex and occupation - ISCO level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2013,1.5977,,,Repository: Eurostat special tabulation
Iceland,Employment by sex and occupation - ISCO level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2014,2.4131,,,Repository: Eurostat special tabulation
Iceland,Employment by sex and occupation - ISCO level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2014,1.9731,,,Repository: Eurostat special tabulation
Iceland,Employment by sex and occupation - ISCO level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2014,0.44,Unreliable,,Repository: Eurostat special tabulation
Iceland,Employment by sex and occupation - ISCO level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2015,3.2407,,,Repository: Eurostat special tabulation
Iceland,Employment by sex and occupation - ISCO level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2015,2.4299,,,Repository: Eurostat special tabulation
Iceland,Employment by sex and occupation - ISCO level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2015,0.8108,,,Repository: Eurostat special tabulation
Iceland,Employment by sex and occupation - ISCO level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2016,3.6942,,,Repository: Eurostat special tabulation
Iceland,Employment by sex and occupation - ISCO level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2016,2.7169,,,Repository: Eurostat special tabulation
Iceland,Employment by sex and occupation - ISCO level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2016,0.9773,,,Repository: Eurostat special tabulation
Iceland,Employment by sex and occupation - ISCO level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2017,3.8378,,,Repository: Eurostat special tabulation
Iceland,Employment by sex and occupation - ISCO level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2017,3.0806,,,Repository: Eurostat special tabulation
Iceland,Employment by sex and occupation - ISCO level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2017,0.7572,,,Repository: Eurostat special tabulation
Iceland,Employment by sex and occupation - ISCO level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2018,3.628,,,Repository: Eurostat special tabulation
Iceland,Employment by sex and occupation - ISCO level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2018,3.1377,,,Repository: Eurostat special tabulation
Iceland,Employment by sex and occupation - ISCO level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2019,3.7268,,,Repository: Eurostat special tabulation
Iceland,Employment by sex and occupation - ISCO level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2019,3.0556,,,Repository: Eurostat special tabulation
Iceland,Employment by sex and occupation - ISCO level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2019,0.6712,,,Repository: Eurostat special tabulation
Israel,Employment by sex and occupation - ISCO level 2 (thousands),ISR - LFS - Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2012,95.3395,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,Employment by sex and occupation - ISCO level 2 (thousands),ISR - LFS - Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2012,66.665,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,Employment by sex and occupation - ISCO level 2 (thousands),ISR - LFS - Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2012,28.6745,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,Employment by sex and occupation - ISCO level 2 (thousands),ISR - LFS - Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2013,96.5264,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,Employment by sex and occupation - ISCO level 2 (thousands),ISR - LFS - Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2013,69.7138,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,Employment by sex and occupation - ISCO level 2 (thousands),ISR - LFS - Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2013,26.8126,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,Employment by sex and occupation - ISCO level 2 (thousands),ISR - LFS - Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2014,107.6254,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,Employment by sex and occupation - ISCO level 2 (thousands),ISR - LFS - Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2014,76.2626,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,Employment by sex and occupation - ISCO level 2 (thousands),ISR - LFS - Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2014,31.3628,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,Employment by sex and occupation - ISCO level 2 (thousands),ISR - LFS - Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2015,116.1135,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,Employment by sex and occupation - ISCO level 2 (thousands),ISR - LFS - Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2015,79.9164,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,Employment by sex and occupation - ISCO level 2 (thousands),ISR - LFS - Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2015,36.1972,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,Employment by sex and occupation - ISCO level 2 (thousands),ISR - LFS - Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2016,122.5385,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,Employment by sex and occupation - ISCO level 2 (thousands),ISR - LFS - Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2016,84.0793,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,Employment by sex and occupation - ISCO level 2 (thousands),ISR - LFS - Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2016,38.4592,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,Employment by sex and occupation - ISCO level 2 (thousands),ISR - LFS - Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2017,128.2597,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,Employment by sex and occupation - ISCO level 2 (thousands),ISR - LFS - Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2017,90.6045,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,Employment by sex and occupation - ISCO level 2 (thousands),ISR - LFS - Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2017,37.6552,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Italy,Employment by sex and occupation - ISCO level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2011,105.4302,Break in series,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: Eurostat special tabulation
Italy,Employment by sex and occupation - ISCO level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2011,90.0726,Break in series,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: Eurostat special tabulation
Italy,Employment by sex and occupation - ISCO level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2011,15.3577,Break in series,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: Eurostat special tabulation
Italy,Employment by sex and occupation - ISCO level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2012,123.3413,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and occupation - ISCO level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2012,100.817,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and occupation - ISCO level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2012,22.5243,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and occupation - ISCO level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2013,152.6447,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and occupation - ISCO level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2013,128.4655,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and occupation - ISCO level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2013,24.1792,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and occupation - ISCO level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2014,154.2712,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and occupation - ISCO level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2014,129.5264,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and occupation - ISCO level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2014,24.7448,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and occupation - ISCO level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2015,161.637,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and occupation - ISCO level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2015,135.0819,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and occupation - ISCO level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2015,26.5551,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and occupation - ISCO level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2016,175.6839,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and occupation - ISCO level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2016,145.0255,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and occupation - ISCO level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2016,30.6584,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and occupation - ISCO level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2017,183.7924,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and occupation - ISCO level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2017,148.2516,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and occupation - ISCO level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2017,35.5408,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and occupation - ISCO level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Total,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2018,194.9297,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and occupation - ISCO level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Male,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2018,158.4426,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and occupation - ISCO level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Female,"Occupation (ISCO-08), 2 digit level: 25 - Information and communications technology professionals",2018,36.4871,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
