ref_area.label,indicator.label,source.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_indicator.label,note_source.label
Ireland,Employment by sex and economic activity - ISIC level 2 (thousands),IRL - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2018,16.862,,,Repository: Eurostat special tabulation
Ireland,Employment by sex and economic activity - ISIC level 2 (thousands),IRL - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2018,12.5018,,,Repository: Eurostat special tabulation
Ireland,Employment by sex and economic activity - ISIC level 2 (thousands),IRL - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2018,4.3603,,,Repository: Eurostat special tabulation
Ireland,Employment by sex and economic activity - ISIC level 2 (thousands),IRL - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2019,17.1756,,,Repository: Eurostat special tabulation
Ireland,Employment by sex and economic activity - ISIC level 2 (thousands),IRL - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2019,12.3153,,,Repository: Eurostat special tabulation
Ireland,Employment by sex and economic activity - ISIC level 2 (thousands),IRL - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2019,4.8603,,,Repository: Eurostat special tabulation
Iceland,Employment by sex and economic activity - ISIC level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2008,1.456,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Iceland,Employment by sex and economic activity - ISIC level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2008,1.1293,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Iceland,Employment by sex and economic activity - ISIC level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2009,1.4791,,,Repository: Eurostat special tabulation
Iceland,Employment by sex and economic activity - ISIC level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2009,1.2233,,,Repository: Eurostat special tabulation
Iceland,Employment by sex and economic activity - ISIC level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2009,0.2558,Unreliable,,Repository: Eurostat special tabulation
Iceland,Employment by sex and economic activity - ISIC level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2010,0.938,,,Repository: Eurostat special tabulation
Iceland,Employment by sex and economic activity - ISIC level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2010,0.7493,,,Repository: Eurostat special tabulation
Iceland,Employment by sex and economic activity - ISIC level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2011,1.265,,,Repository: Eurostat special tabulation
Iceland,Employment by sex and economic activity - ISIC level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2011,0.8907,,,Repository: Eurostat special tabulation
Iceland,Employment by sex and economic activity - ISIC level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2012,1.5502,,,Repository: Eurostat special tabulation
Iceland,Employment by sex and economic activity - ISIC level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2012,1.1162,,,Repository: Eurostat special tabulation
Iceland,Employment by sex and economic activity - ISIC level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2013,1.4183,,,Repository: Eurostat special tabulation
Iceland,Employment by sex and economic activity - ISIC level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2013,1.089,,,Repository: Eurostat special tabulation
Iceland,Employment by sex and economic activity - ISIC level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2013,0.3293,Unreliable,,Repository: Eurostat special tabulation
Iceland,Employment by sex and economic activity - ISIC level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2014,1.3462,,,Repository: Eurostat special tabulation
Iceland,Employment by sex and economic activity - ISIC level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2014,0.9559,,,Repository: Eurostat special tabulation
Iceland,Employment by sex and economic activity - ISIC level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2014,0.3903,Unreliable,,Repository: Eurostat special tabulation
Iceland,Employment by sex and economic activity - ISIC level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2015,1.5871,,,Repository: Eurostat special tabulation
Iceland,Employment by sex and economic activity - ISIC level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2015,1.148,,,Repository: Eurostat special tabulation
Iceland,Employment by sex and economic activity - ISIC level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2016,1.598,,,Repository: Eurostat special tabulation
Iceland,Employment by sex and economic activity - ISIC level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2016,1.0399,,,Repository: Eurostat special tabulation
Iceland,Employment by sex and economic activity - ISIC level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2016,0.5581,,,Repository: Eurostat special tabulation
Iceland,Employment by sex and economic activity - ISIC level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2017,1.1271,,,Repository: Eurostat special tabulation
Iceland,Employment by sex and economic activity - ISIC level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2017,0.7031,,,Repository: Eurostat special tabulation
Iceland,Employment by sex and economic activity - ISIC level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2017,0.424,Unreliable,,Repository: Eurostat special tabulation
Iceland,Employment by sex and economic activity - ISIC level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2018,1.5805,,,Repository: Eurostat special tabulation
Iceland,Employment by sex and economic activity - ISIC level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2018,1.0055,,,Repository: Eurostat special tabulation
Iceland,Employment by sex and economic activity - ISIC level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2018,0.5751,,,Repository: Eurostat special tabulation
Iceland,Employment by sex and economic activity - ISIC level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2019,1.6449,,,Repository: Eurostat special tabulation
Iceland,Employment by sex and economic activity - ISIC level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2019,0.9172,,,Repository: Eurostat special tabulation
Iceland,Employment by sex and economic activity - ISIC level 2 (thousands),ISL - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2019,0.7277,,,Repository: Eurostat special tabulation
Israel,Employment by sex and economic activity - ISIC level 2 (thousands),ISR - LFS - Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2012,46.3253,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,Employment by sex and economic activity - ISIC level 2 (thousands),ISR - LFS - Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2012,23.1806,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,Employment by sex and economic activity - ISIC level 2 (thousands),ISR - LFS - Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2012,23.1447,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,Employment by sex and economic activity - ISIC level 2 (thousands),ISR - LFS - Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2013,38.9573,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,Employment by sex and economic activity - ISIC level 2 (thousands),ISR - LFS - Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2013,19.6798,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,Employment by sex and economic activity - ISIC level 2 (thousands),ISR - LFS - Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2013,19.2774,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,Employment by sex and economic activity - ISIC level 2 (thousands),ISR - LFS - Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2014,34.7415,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,Employment by sex and economic activity - ISIC level 2 (thousands),ISR - LFS - Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2014,17.6718,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,Employment by sex and economic activity - ISIC level 2 (thousands),ISR - LFS - Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2014,17.0697,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,Employment by sex and economic activity - ISIC level 2 (thousands),ISR - LFS - Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2015,31.4389,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,Employment by sex and economic activity - ISIC level 2 (thousands),ISR - LFS - Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2015,16.6602,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,Employment by sex and economic activity - ISIC level 2 (thousands),ISR - LFS - Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2015,14.7787,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,Employment by sex and economic activity - ISIC level 2 (thousands),ISR - LFS - Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2016,27.1631,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,Employment by sex and economic activity - ISIC level 2 (thousands),ISR - LFS - Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2016,13.9346,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,Employment by sex and economic activity - ISIC level 2 (thousands),ISR - LFS - Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2016,13.2286,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,Employment by sex and economic activity - ISIC level 2 (thousands),ISR - LFS - Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2017,25.9036,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,Employment by sex and economic activity - ISIC level 2 (thousands),ISR - LFS - Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2017,13.8607,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Israel,Employment by sex and economic activity - ISIC level 2 (thousands),ISR - LFS - Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2017,12.0429,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+
Italy,Employment by sex and economic activity - ISIC level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2008,153.9272,Break in series,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: Eurostat special tabulation
Italy,Employment by sex and economic activity - ISIC level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2008,106.07,Break in series,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: Eurostat special tabulation
Italy,Employment by sex and economic activity - ISIC level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2008,47.8572,Break in series,Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised,Repository: Eurostat special tabulation
Italy,Employment by sex and economic activity - ISIC level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2009,146.5526,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and economic activity - ISIC level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2009,99.1593,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and economic activity - ISIC level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2009,47.3933,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and economic activity - ISIC level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2010,139.2088,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and economic activity - ISIC level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2010,95.6958,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and economic activity - ISIC level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2010,43.5129,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and economic activity - ISIC level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2011,130.5135,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and economic activity - ISIC level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2011,91.0095,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and economic activity - ISIC level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2011,39.504,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and economic activity - ISIC level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2012,117.2768,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and economic activity - ISIC level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2012,76.8149,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and economic activity - ISIC level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2012,40.462,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and economic activity - ISIC level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2013,113.8091,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and economic activity - ISIC level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2013,77.0954,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and economic activity - ISIC level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2013,36.7138,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and economic activity - ISIC level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2014,104.1357,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and economic activity - ISIC level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2014,74.8395,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and economic activity - ISIC level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2014,29.2962,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and economic activity - ISIC level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2015,110.1119,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and economic activity - ISIC level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2015,73.7031,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and economic activity - ISIC level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2015,36.4088,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and economic activity - ISIC level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2016,108.6358,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and economic activity - ISIC level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2016,75.9144,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and economic activity - ISIC level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2016,32.7213,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and economic activity - ISIC level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2017,109.2774,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and economic activity - ISIC level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2017,81.4201,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and economic activity - ISIC level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2017,27.8573,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and economic activity - ISIC level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2018,111.0504,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and economic activity - ISIC level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2018,81.1636,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and economic activity - ISIC level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2018,29.8869,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and economic activity - ISIC level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2019,108.7499,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and economic activity - ISIC level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2019,79.2963,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Italy,Employment by sex and economic activity - ISIC level 2 (thousands),ITA - LFS - EU Labour Force Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2019,29.4536,,Unemployment definition: Two criteria (not in employment and seeking),Repository: Eurostat special tabulation
Kyrgyzstan,Employment by sex and economic activity - ISIC level 2 (thousands),KGZ - LFS - Employment and Unemployment Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2018,12.7491,,,Repository: ILO-STATISTICS - Micro data processing
Kyrgyzstan,Employment by sex and economic activity - ISIC level 2 (thousands),KGZ - LFS - Employment and Unemployment Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2018,9.9331,,,Repository: ILO-STATISTICS - Micro data processing
Kyrgyzstan,Employment by sex and economic activity - ISIC level 2 (thousands),KGZ - LFS - Employment and Unemployment Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2018,2.816,,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,Employment by sex and economic activity - ISIC level 2 (thousands),KHM - LFS - Labour force survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2012,12.1584,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Cambodia,Employment by sex and economic activity - ISIC level 2 (thousands),KHM - LFS - Labour force survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2012,5.7093,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Cambodia,Employment by sex and economic activity - ISIC level 2 (thousands),KHM - LFS - Labour force survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2012,6.4491,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Cambodia,Employment by sex and economic activity - ISIC level 2 (thousands),KHM - HIES - Household Socio-Economic Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2007,1.1877,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Cambodia,Employment by sex and economic activity - ISIC level 2 (thousands),KHM - HIES - Household Socio-Economic Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2007,0.5777,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Cambodia,Employment by sex and economic activity - ISIC level 2 (thousands),KHM - HIES - Household Socio-Economic Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2007,0.61,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Cambodia,Employment by sex and economic activity - ISIC level 2 (thousands),KHM - HIES - Household Socio-Economic Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2008,3.8307,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,Employment by sex and economic activity - ISIC level 2 (thousands),KHM - HIES - Household Socio-Economic Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2008,3.8307,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,Employment by sex and economic activity - ISIC level 2 (thousands),KHM - HIES - Household Socio-Economic Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2009,2.5617,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,Employment by sex and economic activity - ISIC level 2 (thousands),KHM - HIES - Household Socio-Economic Survey,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2009,1.2211,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,Employment by sex and economic activity - ISIC level 2 (thousands),KHM - HIES - Household Socio-Economic Survey,Sex: Female,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2009,1.3406,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Cambodia,Employment by sex and economic activity - ISIC level 2 (thousands),KHM - HIES - Household Socio-Economic Survey,Sex: Total,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2010,7.2688,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
